source,ac-elec-bus,ac-elec-bus,ac-elec-bus,ac-elec-bus,ac-elec-bus,battery-storage,battery-storage,bottled-water,brine-bus,condensed-water,dc-elec-bus,dc-elec-bus,diesel,diesel-bus,diesel-generator,drinking-water-bus,drinking-water-bus,drinking-water-bus,drinking-water-storage,drinking-water-storage,electricity-grid,groundwater,groundwater-bus,inverter,photovoltaics,precipitation,rainwater-harvesting,seawater-bus,seawater-reverse-osmosis,seawater-reverse-osmosis,seawater-source,service-water-bus,service-water-bus,service-water-bus,service-water-bus,service-water-storage,service-water-storage,solar-resource,water pump,water-filtration-system,water-truck,wind-resource,wind-turbine
target,elec-demand,electricity-excess,seawater-reverse-osmosis,water pump,water-filtration-system,nan,dc-elec-bus,drinking-water-bus,brine-excess,service-water-bus,battery-storage,inverter,diesel-bus,diesel-generator,ac-elec-bus,drinking-water-demand,drinking-water-storage,excess-drinking-water,nan,drinking-water-bus,ac-elec-bus,groundwater-bus,water pump,ac-elec-bus,dc-elec-bus,precipitation-bus,service-water-bus,seawater-reverse-osmosis,brine-bus,drinking-water-bus,seawater-bus,excess-service-water,service-water-demand,service-water-storage,water-filtration-system,nan,service-water-bus,solar-bus,service-water-bus,drinking-water-bus,service-water-bus,wind-bus,dc-elec-bus
var_name,flow,flow,flow,flow,flow,storage_content,flow,flow,flow,flow,flow,flow,flow,flow,flow,flow,flow,flow,storage_content,flow,flow,flow,flow,flow,flow,flow,flow,flow,flow,flow,flow,flow,flow,flow,flow,storage_content,flow,flow,flow,flow,flow,flow,flow
2022-03-02 06:00:00,51.55936388,0.0,0.0,1.5365759,4.162507,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,4.162507,0.0,0.0,0.0,0.0,57.258447,3.759207,3.759207,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.162507,0.73311829,0.4,0.0,3.759207,4.162507,0.0,0.0,0.0
2022-03-02 07:00:00,50.1844375,0.0,0.0,5.2511845,4.762492,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,4.762492,0.0,0.0,0.0,0.0,60.198114,12.846935,12.846935,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,8.487742667,0.0,4.762492,0.32495502,0.4,0.0,12.846935,4.762492,0.0,0.0,0.0
2022-03-02 08:00:00,51.80106793,0.0,0.0,5.8878996,3.512517,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,3.512517,0.0,0.0,0.0,0.0,61.201485,14.404647,14.404647,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,11.21388633,0.0,3.512517,0.0,0.31845592,0.0,14.404647,3.512517,0.0,0.0,0.0
2022-03-02 09:00:00,51.0635682,0.0,0.0,3.3301262,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,54.393694,8.1470977,8.1470977,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,8.150397667,0.0,0.0,0.0,0.0,0.0,8.1470977,0.0,0.0,0.0,0.0
2022-03-02 10:00:00,47.54441013,0.0,0.0,1.5809082,3.8709653,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,3.870965333,0.0,0.0,0.0,0.0,52.996284,3.8676653,3.8676653,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.8709653,0.0,0.0,0.0,3.8676653,3.8709653,0.0,0.0,0.0
2022-03-02 11:00:00,48.91108338,0.0,0.0,1.6899074,4.13763,0.0,0.0,0.0,-0.0,0.0033,0.0,3.9798997,0.0,0.0,-0.0,4.13763,0.0,0.0,0.0,0.0,50.997515,4.13433,4.13433,3.7411057,3.9798997,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.13763,0.0,0.0,0.0,4.13433,4.13763,0.0,0.0,0.0
2022-03-02 12:00:00,50.63274675,0.0,0.0,1.5502049,3.7958503,0.0,0.0,0.0,-0.0,0.0033,0.0,21.036613,0.0,0.0,-0.0,3.795850333,0.0,0.0,0.0,0.0,36.204386,3.7925503,3.7925503,19.774416,21.036613,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.7958503,0.0,0.0,0.0,3.7925503,3.7958503,0.0,0.0,0.0
2022-03-02 13:00:00,52.44775083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,45.342429,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,9.8258677,0.0,-0.0,42.621883,45.342429,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0033,0.0,0.003234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-02 14:00:00,62.3453512,0.48016075,0.0,2.6438383,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,69.648245,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.468106,6.468106,65.46935,69.648245,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,6.071406,0.4,0.0,0.395234,0.0,0.0,6.468106,0.0,0.0,0.0,0.0
2022-03-02 15:00:00,68.16365867,12.377461,0.0,4.3018136,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,90.25844,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.524315,10.524315,84.842934,90.25844,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,10.12761467,0.4,0.0,0.787234,0.0,0.0,10.524315,0.0,0.0,0.0,0.0
2022-03-02 16:00:00,61.07273898,27.96714,0.0,4.8634781,0.025119,0.0,0.0,0.0,-0.0,0.0033,0.0,99.923911,0.0,0.0,-0.0,0.025119,0.0,0.0,0.0,0.0,0.0,11.898417,11.898417,93.928476,99.923911,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,11.47659833,0.4,0.025119,1.179234,0.0,0.0,11.898417,0.025119,0.0,0.0,0.0
2022-03-02 17:00:00,59.31772647,29.461197,0.0,3.9803756,0.025119,0.073571054,0.0,0.0,-0.0,0.0033,0.079968536,98.706828,0.0,0.0,-0.0,0.025119,0.0,0.0,0.0,0.0,0.0,9.737922,9.737922,92.784418,98.786796,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,9.316103,0.4,0.025119,1.571234,0.0,0.0,9.737922,0.025119,0.0,0.0,0.0
2022-03-02 18:00:00,58.02656538,23.767843,0.0,0.16730138,0.0126,0.91963817,0.0,0.0,-0.0,0.0033,0.91963817,87.206713,0.0,0.0,-0.0,0.0126,0.0,0.0,0.0,0.0,0.0,0.4093,0.4093,81.97431,88.126351,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.4,0.0126,1.963234,0.0,0.0,0.4093,0.0126,0.0,0.0,0.0
2022-03-02 19:00:00,72.63042685,0.0,0.0,0.0,0.0126,0.0,0.84606712,0.0,-0.0,0.0033,0.0,68.788641,0.0,0.0,-0.0,0.0126,0.0,0.0,0.0,0.0,7.9817045,0.0,-0.0,64.661322,67.942574,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0126,1.9537442,0.0093,0.0,0.0,0.0126,0.0,0.0,0.0
2022-03-02 20:00:00,79.2119039,0.0,0.0,0.0,0.0126,0.0,0.0,0.0,-0.0,0.0033,0.0,41.504668,0.0,0.0,-0.0,0.0126,0.0,0.0,0.0,0.0,40.210116,0.0,-0.0,39.014388,41.504668,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0126,1.9442544,0.0093,0.0,0.0,0.0126,0.0,0.0,0.0
2022-03-02 21:00:00,73.22065233,0.0,0.0,0.0,0.0126,0.0,0.0,0.0,-0.0,0.0033,0.0,19.473081,0.0,0.0,-0.0,0.0126,0.0,0.0,0.0,0.0,54.928556,0.0,-0.0,18.304696,19.473081,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0126,1.9347646,0.0093,0.0,0.0,0.0126,0.0,0.0,0.0
2022-03-02 22:00:00,60.26726372,0.0,0.0,0.0,0.0126,0.0,0.0,0.0,-0.0,0.0033,0.0,2.1320891,0.0,0.0,-0.0,0.0126,0.0,0.0,0.0,0.0,58.2757,0.0,-0.0,2.0041638,2.1320891,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0126,1.9252748,0.0093,0.0,0.0,0.0126,0.0,0.0,0.0
2022-03-02 23:00:00,21.01500742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,21.015007,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0033,0.0,1.9285088,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-03 00:00:00,9.235257383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,9.2352574,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0033,0.0,1.9317428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-03 01:00:00,22.22860612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,22.228606,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0033,0.0,1.9349768,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-03 02:00:00,38.55527007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,38.55527,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0033,0.0,1.9382108,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-03 03:00:00,43.90859387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,43.908594,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0033,0.0,1.9414448,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-03 04:00:00,54.48935135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,54.489351,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0033,0.0,1.9446788,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-03 05:00:00,58.95319687,0.0,0.0,1.5093259,4.0958403,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,4.095840333,0.0,0.0,0.0,0.0,64.558363,3.6925403,3.6925403,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.0958403,1.5365156,0.4,0.0,3.6925403,4.0958403,0.0,0.0,0.0
2022-03-03 06:00:00,59.98126065,0.0,0.0,1.2095832,3.362525,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,3.362525,0.0,0.0,0.0,0.0,64.553369,2.959225,2.959225,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.362525,1.1283523,0.4,0.0,2.959225,3.362525,0.0,0.0,0.0
2022-03-03 07:00:00,52.61918058,0.0,0.0,4.9242385,4.112513,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,4.112513,0.0,0.0,0.0,0.0,61.655932,12.047067,12.047067,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,8.337853667,0.0,4.112513,0.72018902,0.4,0.0,12.047067,4.112513,0.0,0.0,0.0
2022-03-03 08:00:00,49.04274443,0.0,0.0,6.2210597,4.5458303,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,4.545830333,0.0,0.0,0.0,0.0,59.809634,15.219718,15.219718,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,11.07718767,0.0,4.5458303,0.31202576,0.4,0.0,15.219718,4.5458303,0.0,0.0,0.0
2022-03-03 09:00:00,47.05608175,0.0,0.0,3.5777181,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,50.6338,8.7528271,8.7528271,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,9.061912333,0.0,0.0,0.0,0.30578524,0.0,8.7528271,0.0,0.0,0.0,0.0
2022-03-03 10:00:00,47.51608198,0.0,0.0,1.6388149,4.012633,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,4.012633,0.0,0.0,0.0,0.0,53.16753,4.009333,4.009333,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.012633,0.0,0.0,0.0,4.009333,4.012633,0.0,0.0,0.0
2022-03-03 11:00:00,50.61441235,0.0,0.0,1.7273729,4.2292887,0.0,0.0,0.0,-0.0,0.0033,0.0,5.4012925,0.0,0.0,-0.0,4.229288667,0.0,0.0,0.0,0.0,51.493859,4.2259887,4.2259887,5.0772149,5.4012925,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.2292887,0.0,0.0,0.0,4.2259887,4.2292887,0.0,0.0,0.0
2022-03-03 12:00:00,54.69773412,0.0,0.0,1.747765,4.2791777,0.0,0.0,0.0,-0.0,0.0033,0.0,28.285716,0.0,0.0,-0.0,4.279177667,0.0,0.0,0.0,0.0,34.136104,4.2758777,4.2758777,26.588573,28.285716,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.2791777,0.0,0.0,0.0,4.2758777,4.2791777,0.0,0.0,0.0
2022-03-03 13:00:00,55.2452387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,52.87581,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,5.5419769,0.0,-0.0,49.703262,52.87581,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0033,0.0,0.003234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-03 14:00:00,65.54116998,0.0,0.0,3.7406484,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,71.353916,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.2091371,9.1514333,9.1514333,67.072681,71.353916,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,9.157902667,0.0,0.0,0.0,0.00316932,0.0,9.1514333,0.0,0.0,0.0,0.0
2022-03-03 15:00:00,68.69698712,8.4305628,0.0,4.2414997,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,86.562819,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.376758,10.376758,81.36905,86.562819,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,9.980057667,0.4,0.0,0.392,0.0,0.0,10.376758,0.0,0.0,0.0,0.0
2022-03-03 16:00:00,52.45191002,33.041766,0.0,3.5746892,0.050118,0.0,0.0,0.0,-0.0,0.0033,0.0,94.806897,0.0,0.0,-0.0,0.050118,0.0,0.0,0.0,0.0,0.0,8.745417,8.745417,89.118483,94.806897,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,8.298599,0.4,0.050118,0.784,0.0,0.0,8.745417,0.050118,0.0,0.0,0.0
2022-03-03 17:00:00,47.85440805,38.779227,0.0,3.9544477,0.00012,0.0,0.0,0.0,-0.0,0.0033,0.0,96.370429,0.0,0.0,-0.0,0.00012,0.0,0.0,0.0,0.0,0.0,9.6744897,9.6744897,90.588203,96.370429,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,9.277669667,0.4,0.00012,1.176,0.0,0.0,9.6744897,0.00012,0.0,0.0,0.0
2022-03-03 18:00:00,47.53510302,33.712486,0.0,0.16730138,0.0126,0.073571054,0.0,0.0,-0.0,0.0033,0.079968536,86.624989,0.0,0.0,-0.0,0.0126,0.0,0.0,0.0,0.0,0.0,0.4093,0.4093,81.42749,86.704958,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.4,0.0126,1.568,0.0,0.0,0.4093,0.0126,0.0,0.0,0.0
2022-03-03 19:00:00,58.56320668,7.3315024,0.0,0.16730138,0.0126,0.91963817,0.0,0.0,-0.0,0.0033,0.91963817,70.292139,0.0,0.0,-0.0,0.0126,0.0,0.0,0.0,0.0,0.0,0.4093,0.4093,66.074611,71.211777,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.4,0.0126,1.96,0.0,0.0,0.4093,0.0126,0.0,0.0,0.0
2022-03-03 20:00:00,66.33875725,0.0,0.0,0.0,0.0126,0.0,0.84606712,0.0,-0.0,0.0033,0.0,48.462724,0.0,0.0,-0.0,0.0126,0.0,0.0,0.0,0.0,20.796396,0.0,-0.0,45.554961,47.616657,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0126,1.9505102,0.0093,0.0,0.0,0.0126,0.0,0.0,0.0
2022-03-03 21:00:00,69.91349573,0.0,0.0,0.0,0.0126,0.0,0.0,0.0,-0.0,0.0033,0.0,22.031588,0.0,0.0,-0.0,0.0126,0.0,0.0,0.0,0.0,49.216403,0.0,-0.0,20.709692,22.031588,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0126,1.9410204,0.0093,0.0,0.0,0.0126,0.0,0.0,0.0
2022-03-03 22:00:00,57.00557477,0.0,0.0,0.0,0.0126,0.0,0.0,0.0,-0.0,0.0033,0.0,2.2742284,0.0,0.0,-0.0,0.0126,0.0,0.0,0.0,0.0,54.8804,0.0,-0.0,2.1377747,2.2742284,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0126,1.9315306,0.0093,0.0,0.0,0.0126,0.0,0.0,0.0
2022-03-03 23:00:00,21.7392507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,21.739251,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0033,0.0,1.9347646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0033,0.0,1.9379986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0033,0.0,1.9412326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0033,0.0,1.9444666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0033,0.0,1.9477006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0033,0.0,1.9509346,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-04 05:00:00,0.0,0.0,0.0,1.3049533,3.5958463,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,3.595846333,0.0,0.0,0.0,0.0,4.9007996,3.1925463,3.1925463,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.5958463,1.5427713,0.4,0.0,3.1925463,3.5958463,0.0,0.0,0.0
2022-03-04 06:00:00,0.0,0.0,0.0,1.6387625,4.412505,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,4.412505,0.0,0.0,0.0,0.0,6.0512675,4.009205,4.009205,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.412505,1.1346081,0.4,0.0,4.009205,4.412505,0.0,0.0,0.0
2022-03-04 07:00:00,0.0,0.0,0.0,4.636883,4.8791677,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,4.879167667,0.0,0.0,0.0,0.0,9.5160507,11.344056,11.344056,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,6.868188667,0.0,4.8791677,0.72644482,0.4,0.0,11.344056,4.8791677,0.0,0.0,0.0
2022-03-04 08:00:00,0.0,0.0,0.0,5.1625006,3.3791897,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,3.379189667,0.0,0.0,0.0,0.0,8.5416903,12.629971,12.629971,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,9.654081333,0.0,3.3791897,0.31828155,0.4,0.0,12.629971,3.3791897,0.0,0.0,0.0
2022-03-04 09:00:00,0.0,0.0,0.0,3.5732138,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,3.5732138,8.7418074,8.7418074,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,9.057023333,0.0,0.0,0.0,0.31191592,0.0,8.7418074,0.0,0.0,0.0,0.0
2022-03-04 10:00:00,0.0,0.0,0.0,1.597939,3.912631,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,3.912631,0.0,0.0,0.0,0.0,5.51057,3.909331,3.909331,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.912631,0.0,0.0,0.0,3.909331,3.912631,0.0,0.0,0.0
2022-03-04 11:00:00,0.0,0.0,0.0,2.0100883,4.9209473,0.0,0.0,0.0,-0.0,0.0033,0.0,6.9648245,0.0,0.0,-0.0,4.920947333,0.0,0.0,0.0,0.0,0.38410065,4.9176473,4.9176473,6.546935,6.9648245,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.9209473,0.0,0.0,0.0,4.9176473,4.9209473,0.0,0.0,0.0
2022-03-04 12:00:00,0.0,26.42176,0.0,1.5978945,3.512522,0.0,0.0,0.0,-0.0,0.0033,0.0,33.544869,0.0,0.0,-0.0,3.512522,0.0,0.0,0.0,0.0,0.0,3.909222,3.909222,31.532177,33.544869,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.4,3.512522,0.392,0.0,0.0,3.909222,3.512522,0.0,0.0,0.0
2022-03-04 13:00:00,0.0,56.488878,0.0,0.16215113,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,60.267053,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3967,0.3967,56.65103,60.267053,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.4,0.0,0.784,0.0,0.0,0.3967,0.0,0.0,0.0,0.0
2022-03-04 14:00:00,0.0,71.588563,0.0,3.5007732,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,79.882273,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5645827,8.5645827,75.089336,79.882273,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,8.167882667,0.4,0.0,1.176,0.0,0.0,8.5645827,0.0,0.0,0.0,0.0
2022-03-04 15:00:00,0.0,80.669337,0.0,4.7080399,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,90.826997,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.51814,11.51814,85.377377,90.826997,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,11.12144033,0.4,0.0,1.568,0.0,0.0,11.51814,0.0,0.0,0.0,0.0
2022-03-04 16:00:00,0.0,85.592072,0.0,4.5701795,0.025119,0.0,0.0,0.0,-0.0,0.0033,0.0,95.944011,0.0,0.0,-0.0,0.025119,0.0,0.0,0.0,0.0,0.0,11.180867,11.180867,90.18737,95.944011,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,10.75904833,0.4,0.025119,1.96,0.0,0.0,11.180867,0.025119,0.0,0.0,0.0
2022-03-04 17:00:00,0.0,84.261396,0.0,3.8716921,0.050118,0.0,0.0,0.0,-0.0,0.0033,0.0,93.811922,0.0,0.0,-0.0,0.050118,0.0,0.0,0.0,0.0,0.0,9.4720297,9.4720297,88.183206,93.811922,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,9.025211667,0.4,0.050118,2.352,0.0,0.0,9.4720297,0.050118,0.0,0.0,0.0
2022-03-04 18:00:00,0.0,81.45637,0.0,0.16730138,0.0126,0.0,0.0,0.0,-0.0,0.0033,0.0,86.847097,0.0,0.0,-0.0,0.0126,0.0,0.0,0.0,0.0,0.0,0.4093,0.4093,81.636271,86.847097,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.4,0.0126,2.744,0.0,0.0,0.4093,0.0126,0.0,0.0,0.0
2022-03-04 19:00:00,0.0,67.293613,0.0,0.16730138,0.0126,0.0,0.0,0.0,-0.0,0.0033,0.0,71.780334,0.0,0.0,-0.0,0.0126,0.0,0.0,0.0,0.0,0.0,0.4093,0.4093,67.473514,71.780334,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.4,0.0126,3.136,0.0,0.0,0.4093,0.0126,0.0,0.0,0.0
2022-03-04 20:00:00,0.0,47.118364,0.0,0.16730138,0.0126,0.0,0.0,0.0,-0.0,0.0033,0.0,50.317304,0.0,0.0,-0.0,0.0126,0.0,0.0,0.0,0.0,0.0,0.4093,0.4093,47.298265,50.317304,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.4,0.0126,3.528,0.0,0.0,0.4093,0.0126,0.0,0.0,0.0
2022-03-04 21:00:00,0.0,22.859617,0.0,0.16730138,0.0126,0.073571054,0.0,0.0,-0.0,0.0033,0.079968536,24.510126,0.0,0.0,-0.0,0.0126,0.0,0.0,0.0,0.0,0.0,0.4093,0.4093,23.039519,24.590095,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.4,0.0126,3.92,0.0,0.0,0.4093,0.0126,0.0,0.0,0.0
